Time [s],Channel 2
5.187769000,1
5.187867208,0
5.187969000,1
5.188067125,0
5.188169000,1
5.188267208,0
5.188369083,1
5.188467250,0
5.188569167,1
5.188667292,0
5.188769125,1
5.188867333,0
5.188969208,1
5.189067333,0
5.189169250,1
5.189267417,0
5.189369208,1
5.189467417,0
5.189569208,1
5.189667458,0
5.189769125,1
5.189867500,0
5.189969333,1
5.190067542,0
5.190169292,1
5.190267542,0
5.190369458,1
5.190467625,0
5.190569292,1
5.190667625,0
5.190769375,1
5.190867667,0
5.190969458,1
5.191067708,0
5.191169500,1
5.191267750,0
5.191369625,1
5.191467792,0
5.191569583,1
5.191667792,0
5.191769583,1
5.191867875,0
5.191969625,1
5.192069458,0
5.192171208,1
5.192269375,0
5.192371292,1
5.192468583,0
5.192570500,1
5.192668667,0
5.192770542,1
5.192868708,0
5.192970583,1
5.193068750,0
5.193170583,1
5.193268792,0
5.193370583,1
5.193468833,0
5.193570667,1
5.193668875,0
5.193770625,1
5.193868875,0
5.193970667,1
5.194068917,0
5.194170708,1
5.194268958,0
5.194370708,1
5.194469000,0
5.194570792,1
5.194669042,0
5.194770833,1
5.194869083,0
5.194970792,1
5.195069125,0
5.195170875,1
5.195269125,0
5.195370833,1
5.195469167,0
5.195570958,1
5.195669208,0
5.195771000,1
5.195869250,0
5.195971042,1
5.196069292,0
5.196171000,1
5.196269333,0
5.196371083,1
5.196469333,0
5.196571125,1
5.196669375,0
5.196771125,1
5.196869417,0
5.196971167,1
5.197069500,0
5.197171250,1
5.197269500,0
5.197371292,1
5.197469542,0
5.197571292,1
5.197669583,0
5.197771500,1
5.197869583,0
5.197971458,1
5.198069625,0
5.198171500,1
5.198269667,0
5.198371583,1
5.198469708,0
5.198571625,1
5.198669750,0
5.198771667,1
5.198869792,0
5.198971667,1
5.199070083,0
5.199171750,1
5.199269875,0
5.199371792,1
5.199469875,0
5.199571833,1
5.199669917,0
5.199771833,1
5.199869958,0
5.199971833,1
5.200070000,0
5.200171958,1
5.200270042,0
5.200371958,1
5.200470042,0
5.200571875,1
5.200670125,0
5.200772000,1
5.200870125,0
5.200972042,1
5.201070167,0
5.201172083,1
5.201270208,0
5.201372125,1
5.201471500,0
5.201572167,1
5.201670250,0
5.201772208,1
5.201870333,0
5.201972250,1
5.202070375,0
5.202172208,1
5.202270375,0
5.202372333,1
5.202470417,0
5.202572375,1
5.202670458,0
5.202772458,1
5.202870458,0
5.202972375,1
5.203070500,0
5.203172458,1
5.203270542,0
5.203372458,1
5.203470583,0
5.203573000,1
5.203670667,0
5.203772542,1
5.203870667,0
5.203972542,1
5.204070708,0
5.204172625,1
5.204270708,0
5.204372667,1
5.204470750,0
5.204572708,1
5.204670792,0
5.204772917,1
5.204870833,0
5.204972708,1
5.205070875,0
5.205172625,1
5.205172667,0
5.205172708,1
5.205172750,0
5.205172792,1
5.205270917,0
5.205372750,1
5.205476042,0
5.205573292,1
5.205671000,0
5.205772917,1
5.205871000,0
5.205972958,1
5.206071042,0
5.206172875,1
5.206271167,0
5.206373042,1
5.206471125,0
5.206573042,1
5.206671167,0
5.206773083,1
5.206871167,0
5.206973125,1
5.207071250,0
5.207173125,1
5.207272500,0
5.207373833,1
5.207472000,0
5.207573917,1
5.207670250,0
5.207780958,1
5.207878458,0
5.207980208,1
5.208079083,0
5.208180375,1
5.208278542,0
5.208380917,1
5.208478417,0
5.208581750,1
5.208581875,0
5.208581917,1
5.208673917,0
5.208777292,1
5.208869667,0
5.208971458,1
5.209069583,0
5.209171500,1
5.209269625,0
5.209371542,1
5.209470167,0
5.209571583,1
5.209669708,0
5.209771542,1
5.209869750,0
5.209971625,1
5.210069750,0
5.210171667,1
5.210269833,0
5.210371625,1
5.210469875,0
5.210571667,1
5.210669875,0
5.210771667,1
5.210869917,0
5.210971708,1
5.211069958,0
5.211171833,1
5.211269958,0
5.211371833,1
5.211470042,0
5.211571833,1
5.211677833,0
5.211770875,1
5.211868792,0
5.211970667,1
5.212072458,0
5.212170875,1
5.212269167,0
5.212371083,1
5.212469208,0
5.212572583,1
5.212670750,0
5.212772625,1
5.212870792,0
5.212971667,1
5.213070000,0
5.213171958,1
5.213270042,0
5.213372000,1
5.213470083,0
5.213572000,1
5.213670125,0
5.213772042,1
5.213872125,0
5.213972083,1
5.214070250,0
5.214172125,1
5.214270208,0
5.214372000,1
5.214470250,0
5.214572042,1
5.214670292,0
5.214772125,1
5.214870333,0
5.214972125,1
5.215070375,0
5.215172167,1
5.215270417,0
5.215372208,1
5.215470417,0
5.215577958,1
5.215670500,0
5.215772250,1
5.215870500,0
5.215972292,1
5.216070583,0
5.216179208,1
5.216179250,0
5.216179458,1
5.216270583,0
5.216372417,1
5.216470625,0
5.216572292,1
5.216670667,0
5.216772375,1
5.216870667,0
5.216972583,1
5.217070708,0
5.217172625,1
5.217270750,0
5.217372542,1
5.217470792,0
5.217572667,1
5.217670833,0
5.217772667,1
5.217870875,0
5.217972750,1
5.218070875,0
5.218172792,1
5.218270958,0
5.218372833,1
5.218470958,0
5.218572917,1
5.218671000,0
5.218772792,1
5.218871042,0
5.218972958,1
5.219071083,0
5.219173000,1
5.219271083,0
5.219373042,1
5.219471125,0
5.219573083,1
5.219671167,0
5.219773083,1
5.219871208,0
5.219973125,1
5.220071250,0
5.220173208,1
5.220271292,0
5.220373208,1
5.220471333,0
5.220573250,1
5.220671333,0
5.220773250,1
5.220871375,0
5.220973292,1
5.221071417,0
5.221173333,1
5.221271458,0
5.221373417,1
5.221471500,0
5.221573417,1
5.221671542,0
5.221773250,1
5.221871542,0
5.221973333,1
5.222071583,0
5.222173375,1
5.222271625,0
5.222373417,1
5.222471667,0
5.222573167,1
5.222671708,0
5.222773625,1
5.222871750,0
5.222973625,1
5.223071792,0
5.223173667,1
5.223271792,0
5.223373667,1
5.223471875,0
5.223573750,1
5.223674333,0
5.223773833,1
5.223882292,0
5.223973875,1
5.224071958,0
5.224173833,1
5.224272000,0
5.224373958,1
5.224473792,0
5.224573958,1
5.224672042,0
5.224773958,1
5.224872083,0
5.224974042,1
5.225072167,0
5.225179500,1
5.225272167,0
5.225374083,1
5.225472208,0
5.225574167,1
5.225672250,0
5.225774167,1
5.225872250,0
5.225980958,1
5.226072333,0
5.226174208,1
5.226272333,0
5.226375667,1
5.226472375,0
5.226574333,1
5.226672417,0
5.226774208,1
5.226872458,0
5.226974250,1
5.227072458,0
5.227174333,1
5.227272500,0
5.227374417,1
5.227472542,0
5.227574417,1
5.227672583,0
5.227774500,1
5.227872625,0
5.227974500,1
5.228072667,0
5.228175833,1
5.228273333,0
5.228375333,1
5.228473417,0
5.228575250,1
5.228673417,0
5.228775375,1
5.228873458,0
5.228976500,1
5.229083792,0
5.229184958,1
5.229283208,0
5.229385625,1
5.229483125,0
5.229585042,1
5.229683208,0
5.229785458,1
5.229883042,0
5.229986583,1
5.230078792,0
5.230182208,1
5.230274083,0
5.230376000,1
5.230474167,0
5.230576000,1
5.230674250,0
5.230776167,1
5.230874250,0
5.230976125,1
5.231074292,0
5.231180625,1
5.231274333,0
5.231376208,1
5.231474375,0
5.231578292,1
5.231674417,0
5.231776333,1
5.231874417,0
5.231976333,1
5.232074458,0
5.232176625,1
5.232274500,0
5.232376375,1
5.232474542,0
5.232577667,1
5.232674583,0
5.232776500,1
5.232874625,0
5.232985083,1
5.233073625,0
5.233175292,1
5.233273458,0
5.233377167,1
5.233473667,0
5.233575625,1
5.233673792,0
5.233794792,1
5.233907042,0
5.234008958,1
5.234107250,0
5.234207875,1
5.234312417,0
5.234410708,1
5.234507833,0
5.234616292,1
5.234709292,0
5.234817208,1
5.234910833,0
5.235012667,1
5.235110792,0
5.235211292,1
5.235314125,0
5.235416625,1
5.235512125,0
5.235613167,1
5.235709667,0
5.235817500,1
5.235911292,0
5.236013125,1
5.236110000,0
5.236216667,1
5.236316042,0
5.236413375,1
5.236511458,0
5.236620500,1
5.236709875,0
5.236817792,1
5.236909708,0
5.237017583,1
5.237111250,0
5.237211750,1
5.237315958,0
5.237395833,1
5.237494000,0
5.237595917,1
5.237692625,0
5.237778375,1
5.237876000,0
5.237977875,1
5.238076042,0
5.238177833,1
5.238276000,0
5.238377917,1
5.238476042,0
5.238578000,1
5.238676083,0
5.238777958,1
5.238876125,0
5.238978042,1
5.239076125,0
5.239178333,1
5.239276167,0
5.239378083,1
5.239476208,0
5.239578125,1
5.239676250,0
5.239778125,1
5.239876292,0
5.239978167,1
5.240076333,0
5.240178208,1
5.240276333,0
5.240378250,1
5.240476375,0
5.240578250,1
5.240676417,0
5.240778333,1
5.240876458,0
5.240978333,1
5.241076500,0
5.241178417,1
5.241276542,0
5.241378458,1
5.241476542,0
5.241578458,1
5.241676583,0
5.241778375,1
5.241876625,0
5.241978542,1
5.242076667,0
5.242180125,1
5.242278208,0
5.242380083,1
5.242478250,0
5.242579292,1
5.242677458,0
5.242779375,1
5.242877500,0
5.242979417,1
5.243077542,0
5.243179417,1
5.243277583,0
5.243379458,1
5.243477625,0
5.243579542,1
5.243677667,0
5.243779500,1
5.243877667,0
5.243979625,1
5.244077708,0
5.244179583,1
5.244277750,0
5.244379708,1
5.244477792,0
5.244579750,1
5.244677833,0
5.244779667,1
5.244877875,0
5.244979750,1
5.245077917,0
5.245179833,1
5.245277917,0
5.245379833,1
5.245477958,0
5.245579792,1
5.245678042,0
5.245779958,1
5.245878042,0
5.245979917,1
5.246078083,0
5.246180000,1
5.246278125,0
5.246380042,1
5.246478125,0
5.246580083,1
5.246678167,0
5.246780125,1
5.246878208,0
5.246980125,1
5.247078250,0
5.247180167,1
5.247278292,0
5.247380208,1
5.247478333,0
5.247580250,1
5.247678375,0
5.247780167,1
5.247879667,0
5.247980208,1
5.248078417,0
5.248180375,1
5.248278458,0
5.248380375,1
5.248478500,0
5.248580417,1
5.248678542,0
5.248780375,1
5.248878583,0
5.248980875,1
5.249078625,0
5.249180542,1
5.249278667,0
5.249380583,1
5.249478708,0
5.249580625,1
5.249678708,0
5.249781875,1
5.249878750,0
5.249980667,1
5.250078792,0
5.250180750,1
5.250278792,0
5.250380750,1
5.250478833,0
5.250580792,1
5.250678875,0
5.250780875,1
5.250891542,0
5.250980875,1
5.251078958,0
5.251180875,1
5.251279000,0
5.251380917,1
5.251479042,0
5.251580958,1
5.251679083,0
5.251780958,1
5.251879125,0
5.251981042,1
5.252079125,0
5.252180917,1
5.252279167,0
5.252380958,1
5.252479208,0
5.252580833,1
5.252679250,0
5.252781083,1
5.252879250,0
5.252981167,1
5.253079292,0
5.253181250,1
5.253279333,0
5.253381250,1
5.253479417,0
5.253581292,1
5.253679417,0
5.253781333,1
5.253879500,0
5.253981333,1
5.254079500,0
5.254181417,1
5.254279500,0
5.254381458,1
5.254479542,0
5.254581500,1
5.254679583,0
5.254781583,1
5.254879625,0
5.254981542,1
5.255079667,0
5.255181583,1
5.255279917,0
5.255381625,1
5.255480083,0
5.255581667,1
5.255679792,0
5.255781667,1
5.255879792,0
5.255981708,1
5.256079875,0
5.256181792,1
5.256279875,0
5.256381833,1
5.256479917,0
5.256581750,1
5.256679958,0
5.256781875,1
5.256879958,0
5.256981833,1
5.257080000,0
5.257181875,1
5.257280042,0
5.257383042,1
5.257480750,0
5.257582667,1
5.257680833,0
5.257780875,1
5.257888000,0
5.257989167,1
5.258087375,0
5.258189708,1
5.258287250,0
5.258389250,1
5.258487833,0
5.258589083,1
5.258687292,0
5.258790708,1
5.258882917,0
5.258986458,1
5.259078292,0
5.259180333,1
5.259278458,0
5.259380375,1
5.259478458,0
5.259580375,1
5.259678500,0
5.259780375,1
5.259878542,0
5.259980458,1
5.260078542,0
5.260180458,1
5.260278625,0
5.260380500,1
5.260478625,0
5.260580583,1
5.260678667,0
5.260780542,1
5.260878708,0
5.260980625,1
5.261078750,0
5.261180667,1
5.261278750,0
5.261380667,1
5.261478792,0
5.261580625,1
5.261678833,0
5.261789000,1
5.261877792,0
5.261979458,1
5.262077583,0
5.262181792,1
5.262277917,0
5.262379875,1
5.262478000,0
5.262581417,1
5.262679542,0
5.262781417,1
5.262879583,0
5.262980583,1
5.263078792,0
5.263180750,1
5.263278833,0
5.263380750,1
5.263478875,0
5.263580792,1
5.263678917,0
5.263780875,1
5.263878958,0
5.263980917,1
5.264079000,0
5.264180958,1
5.264279000,0
5.264380917,1
5.264479042,0
5.264580917,1
5.264680167,0
5.264781000,1
5.264879125,0
5.264981000,1
5.265079167,0
5.265181042,1
5.265279208,0
5.265381083,1
5.265481792,0
5.265581125,1
5.265679292,0
5.265781125,1
5.265879333,0
5.265981208,1
5.266079333,0
5.266181167,1
5.266279375,0
5.266381250,1
5.266479417,0
5.266581250,1
5.266679458,0
5.266781333,1
5.266879458,0
5.266981375,1
5.267079500,0
5.267181417,1
5.267279542,0
5.267381500,1
5.267479583,0
5.267581500,1
5.267679625,0
5.267781458,1
5.267879667,0
5.267981583,1
5.268079708,0
5.268181583,1
5.268279708,0
5.268381667,1
5.268479750,0
5.268581708,1
5.268679792,0
5.268781708,1
5.268879833,0
5.268981750,1
5.269079875,0
5.269181792,1
5.269279917,0
5.269381833,1
5.269479917,0
5.269581792,1
5.269679958,0
5.269781917,1
5.269880000,0
5.269981875,1
5.270080042,0
5.270181958,1
5.270280250,0
5.270382000,1
5.270480125,0
5.270582000,1
5.270680125,0
5.270782083,1
5.270880167,0
5.270982083,1
5.271080208,0
5.271182167,1
5.271280250,0
5.271382208,1
5.271480292,0
5.271582208,1
5.271680333,0
5.271782250,1
5.271880333,0
5.271982250,1
5.272080375,0
5.272182292,1
5.272280417,0
5.272382333,1
5.272480458,0
5.272582375,1
5.272680500,0
5.272782417,1
5.272880542,0
5.272982417,1
5.273080583,0
5.273182458,1
5.273280583,0
5.273382792,1
5.273480667,0
5.273582542,1
5.273680708,0
5.273782625,1
5.273880875,0
5.273982667,1
5.274080750,0
5.274182667,1
5.274280792,0
5.274382708,1
5.274480792,0
5.274583250,1
5.274680875,0
5.274782792,1
5.274880875,0
5.274982792,1
5.275081000,0
5.275182833,1
5.275285375,0
5.275382958,1
5.275489667,0
5.275582917,1
5.275681042,0
5.275782917,1
5.275881083,0
5.275983000,1
5.276084667,0
5.276183042,1
5.276281125,0
5.276383042,1
5.276481167,0
5.276583125,1
5.276681208,0
5.276783042,1
5.276881250,0
5.276983083,1
5.277081250,0
5.277183042,1
5.277281292,0
5.277383167,1
5.277481333,0
5.277583167,1
5.277681375,0
5.277783167,1
5.277881417,0
5.277983208,1
5.278081458,0
5.278184458,1
5.278282125,0
5.278384000,1
5.278482208,0
5.278583917,1
5.278682208,0
5.278784000,1
5.278882250,0
5.278985167,1
5.279092625,0
5.279193792,1
5.279292000,0
5.279394250,1
5.279491875,0
5.279594417,1
5.279693125,0
5.279795250,1
5.279888875,0
5.279984708,1
5.280082917,0
5.280184833,1
5.280282917,0
5.280384958,1
5.280482958,0
5.280584917,1
5.280683000,0
5.280784917,1
5.280883042,0
5.280984917,1
5.281083125,0
5.281184875,1
5.281283125,0
5.281385042,1
5.281483167,0
5.281585083,1
5.281683208,0
5.281784958,1
5.281883208,0
5.281984917,1
5.282083292,0
5.282185208,1
5.282283292,0
5.282385208,1
5.282483333,0
5.282585250,1
5.282683375,0
5.282785292,1
5.282883375,0
5.282993000,1
5.283082417,0
5.283184125,1
5.283282250,0
5.283386750,1
5.283482458,0
5.283584417,1
5.283682583,0
5.283803583,1
5.283915833,0
5.284017708,1
5.284115875,0
5.284216708,1
5.284321167,0
5.284419417,1
5.284516583,0
5.284625208,1
5.284718042,0
5.284825917,1
5.284919625,0
5.285021542,1
5.285119583,0
5.285220042,1
5.285323000,0
5.285426542,1
5.285520083,0
5.285622000,1
5.285622292,0
5.285622333,1
5.285718458,0
5.285826375,1
5.285920042,0
5.286022000,1
5.286118667,0
5.286225458,1
5.286323750,0
5.286422958,1
5.286520208,0
5.286622083,1
5.286718667,0
5.286826583,1
5.286918458,0
5.287026333,1
5.287120042,0
5.287220542,1
5.287332000,0
5.287404625,1
5.287502792,0
5.287604708,1
5.287701375,0
5.287787167,1
5.287884792,0
5.287986708,1
5.288084833,0
5.288186292,1
5.288284792,0
5.288386708,1
5.288484833,0
5.288586792,1
5.288684917,0
5.288786708,1
5.288884917,0
5.288986792,1
5.289084917,0
5.289187083,1
5.289285000,0
5.289386792,1
5.289485042,0
5.289586917,1
5.289685042,0
5.289787208,1
5.289885083,0
5.289987000,1
5.290085125,0
5.290187333,1
5.290285125,0
5.290387042,1
5.290485208,0
5.290587125,1
5.290685208,0
5.290787125,1
5.290885292,0
5.290987167,1
5.291085292,0
5.291187458,1
5.291285333,0
5.291387458,1
5.291485375,0
5.291587167,1
5.291685417,0
5.291787292,1
5.291885458,0
5.291987333,1
5.292085500,0
5.292188875,1
5.292287000,0
5.292388875,1
5.292487042,0
5.292588042,1
5.292686250,0
5.292788208,1
5.292886292,0
5.292988208,1
5.293086333,0
5.293188208,1
5.293286375,0
5.293388333,1
5.293486417,0
5.293588333,1
5.293686458,0
5.293788250,1
5.293886458,0
5.293988417,1
5.294086500,0
5.294188417,1
5.294286583,0
5.294388542,1
5.294486583,0
5.294588542,1
5.294686625,0
5.294788542,1
5.294886667,0
5.294988583,1
5.295086708,0
5.295188625,1
5.295286708,0
5.295388667,1
5.295486750,0
5.295588708,1
5.295686792,0
5.295788667,1
5.295886833,0
5.295988792,1
5.296086875,0
5.296188750,1
5.296286917,0
5.296388833,1
5.296486958,0
5.296588917,1
5.296686958,0
5.296788917,1
5.296887000,0
5.296988917,1
5.297087042,0
5.297188958,1
5.297287083,0
5.297389042,1
5.297487125,0
5.297589042,1
5.297687167,0
5.297789042,1
5.297887167,0
5.297989083,1
5.298087208,0
5.298189167,1
5.298287250,0
5.298389208,1
5.298487292,0
5.298589208,1
5.298687375,0
5.298789250,1
5.298887375,0
5.298989292,1
5.299087375,0
5.299198542,1
5.299287458,0
5.299389375,1
5.299487500,0
5.299589417,1
5.299687500,0
5.299789458,1
5.299887542,0
5.299989417,1
5.300087583,0
5.300189542,1
5.300287583,0
5.300389500,1
5.300487625,0
5.300589583,1
5.300687708,0
5.300789625,1
5.300890292,0
5.300989625,1
5.301087750,0
5.301189667,1
5.301287792,0
5.301389708,1
5.301487833,0
5.301589750,1
5.301687875,0
5.301789792,1
5.301887875,0
5.301989833,1
5.302087958,0
5.302189750,1
5.302287958,0
5.302389875,1
5.302488000,0
5.302589833,1
5.302688042,0
5.302789833,1
5.302888042,0
5.302989875,1
5.303088083,0
5.303190000,1
5.303288125,0
5.303390083,1
5.303488167,0
5.303590500,1
5.303688208,0
5.303790125,1
5.303888250,0
5.303990167,1
5.304088917,0
5.304190208,1
5.304288333,0
5.304390083,1
5.304488333,0
5.304590208,1
5.304688417,0
5.304790167,1
5.304888417,0
5.304990208,1
5.305088458,0
5.305190292,1
5.305288500,0
5.305390375,1
5.305488542,0
5.305590375,1
5.305688583,0
5.305790333,1
5.305888583,0
5.305990333,1
5.306088625,0
5.306190458,1
5.306288667,0
5.306390417,1
5.306488708,0
5.306590542,1
5.306688708,0
5.306790500,1
5.306888750,0
5.306990542,1
5.307088792,0
5.307190625,1
5.307288833,0
5.307391875,1
5.307489542,0
5.307591417,1
5.307689667,0
5.307789750,1
5.307896750,0
5.307997917,1
5.308096167,0
5.308198583,1
5.308296042,0
5.308397958,1
5.308496167,0
5.308598542,1
5.308696000,0
5.308799583,1
5.308891708,0
5.308995208,1
5.309087083,0
5.309188917,1
5.309287208,0
5.309389167,1
5.309487250,0
5.309589167,1
5.309687292,0
5.309789167,1
5.309887333,0
5.309989250,1
5.310087333,0
5.310189083,1
5.310287375,0
5.310389292,1
5.310487417,0
5.310589333,1
5.310687458,0
5.310789375,1
5.310887500,0
5.310989417,1
5.311087542,0
5.311189250,1
5.311287542,0
5.311389500,1
5.311487583,0
5.311589542,1
5.311687625,0
5.311798292,1
5.311886583,0
5.311988250,1
5.312086375,0
5.312190542,1
5.312286708,0
5.312388667,1
5.312486792,0
5.312590292,1
5.312688333,0
5.312790208,1
5.312888375,0
5.312989417,1
5.313087583,0
5.313189458,1
5.313287625,0
5.313389583,1
5.313487667,0
5.313589583,1
5.313687708,0
5.313789500,1
5.313887750,0
5.313989458,1
5.314087792,0
5.314189500,1
5.314287792,0
5.314389708,1
5.314487875,0
5.314589708,1
5.314687958,0
5.314789792,1
5.314887917,0
5.314989625,1
5.315088042,0
5.315189833,1
5.315288000,0
5.315389917,1
5.315488000,0
5.315589958,1
5.315688042,0
5.315789958,1
5.315888083,0
5.315989958,1
5.316088167,0
5.316189875,1
5.316288167,0
5.316390083,1
5.316488208,0
5.316591917,1
5.316689500,0
5.316790125,1
5.316888250,0
5.316990167,1
5.317088292,0
5.317190208,1
5.317288333,0
5.317390292,1
5.317488375,0
5.317590250,1
5.317688417,0
5.317790375,1
5.317888458,0
5.317990375,1
5.318088458,0
5.318190375,1
5.318288500,0
5.318390417,1
5.318488542,0
5.318590500,1
5.318688583,0
5.318790500,1
5.318888625,0
5.318990542,1
5.319088667,0
5.319190583,1
5.319288708,0
5.319390625,1
5.319488708,0
5.319590667,1
5.319688750,0
5.319790708,1
5.319888792,0
5.319990750,1
5.320088833,0
5.320190750,1
5.320288875,0
5.320390792,1
5.320488917,0
5.320590833,1
5.320688917,0
5.320790833,1
5.320888958,0
5.320990917,1
5.321089000,0
5.321190958,1
5.321289042,0
5.321390958,1
5.321489083,0
5.321591042,1
5.321689125,0
5.321791000,1
5.321889125,0
5.321991042,1
5.322089167,0
5.322191125,1
5.322289250,0
5.322391125,1
5.322489250,0
5.322591208,1
5.322689292,0
5.322791208,1
5.322889333,0
5.322991208,1
5.323089375,0
5.323191292,1
5.323289417,0
5.323391333,1
5.323489542,0
5.323591292,1
5.323689458,0
5.323791417,1
5.323889500,0
5.323991417,1
5.324089542,0
5.324198083,1
5.324289583,0
5.324395625,1
5.324489625,0
5.324591458,1
5.324694250,0
5.324791625,1
5.324889667,0
5.324991583,1
5.325089708,0
5.325204000,1
5.325289750,0
5.325391583,1
5.325489792,0
5.325591583,1
5.325696458,0
5.325791792,1
5.325897958,0
5.325991792,1
5.326089875,0
5.326196500,1
5.326289958,0
5.326391833,1
5.326489958,0
5.326591875,1
5.326690000,0
5.326791875,1
5.326890042,0
5.326991917,1
5.327090042,0
5.327191917,1
5.327290083,0
5.327392000,1
5.327490125,0
5.327592083,1
5.327690167,0
5.327792125,1
5.327890208,0
5.327992083,1
5.328090250,0
5.328193333,1
5.328290917,0
5.328392875,1
5.328491000,0
5.328592750,1
5.328691000,0
5.328792792,1
5.328891042,0
5.328994000,1
5.329101375,0
5.329202542,1
5.329300792,0
5.329403125,1
5.329500667,0
5.329603042,1
5.329700583,0
5.329804083,1
5.329897625,0
5.329993500,1
5.330091750,0
5.330193583,1
5.330291750,0
5.330393625,1
5.330491750,0
5.330593750,1
5.330693125,0
5.330793667,1
5.330891833,0
5.330993792,1
5.331091875,0
5.331193750,1
5.331291917,0
5.331393792,1
5.331492458,0
5.331593875,1
5.331691958,0
5.331793917,1
5.331892000,0
5.331993875,1
5.332092083,0
5.332193958,1
5.332292125,0
5.332394000,1
5.332492125,0
5.332594042,1
5.332692167,0
5.332794042,1
5.332892208,0
5.333001750,1
5.333091208,0
5.333192917,1
5.333291042,0
5.333395375,1
5.333491292,0
5.333593250,1
5.333691375,0
5.333812333,1
5.333924625,0
5.334026583,1
5.334124667,0
5.334225500,1
5.334330000,0
5.334428292,1
5.334525417,0
5.334634125,1
5.334726833,0
5.334839875,1
5.334928417,0
5.335030292,1
5.335128375,0
5.335228875,1
5.335331708,0
5.335434250,1
5.335528875,0
5.335633667,1
5.335727250,0
5.335835042,1
5.335928875,0
5.336030875,1
5.336127458,0
5.336234208,1
5.336333625,0
5.336431625,1
5.336529042,0
5.336631250,1
5.336727458,0
5.336835417,1
5.336927292,0
5.337035625,1
5.337128833,0
5.337229333,1
5.337333542,0
5.337413417,1
5.337511583,0
5.337613542,1
5.337710167,0
5.337795958,1
5.337893583,0
5.337995458,1
5.338093625,0
5.338195417,1
5.338293583,0
5.338395583,1
5.338493625,0
5.338595583,1
5.338693667,0
5.338795542,1
5.338893708,0
5.338995667,1
5.339093708,0
5.339195625,1
5.339293750,0
5.339395833,1
5.339493792,0
5.339595958,1
5.339693833,0
5.339795750,1
5.339893875,0
5.339996250,1
5.340093917,0
5.340195833,1
5.340293917,0
5.340396125,1
5.340493958,0
5.340595875,1
5.340694042,0
5.340795917,1
5.340894042,0
5.340996167,1
5.341094083,0
5.341195958,1
5.341294125,0
5.341396000,1
5.341494167,0
5.341596333,1
5.341694167,0
5.341796083,1
5.341894208,0
5.341996125,1
5.342094250,0
5.342197750,1
5.342295792,0
5.342397625,1
5.342495833,0
5.342596875,1
5.342695042,0
5.342796875,1
5.342895125,0
5.342997000,1
5.343095125,0
5.343197042,1
5.343295167,0
5.343397083,1
5.343495208,0
5.343597125,1
5.343695250,0
5.343797167,1
5.343895250,0
5.343997167,1
5.344095292,0
5.344197208,1
5.344295333,0
5.344397292,1
5.344495375,0
5.344597333,1
5.344695417,0
5.344797333,1
5.344895458,0
5.344997333,1
5.345095500,0
5.345197375,1
5.345295500,0
5.345397458,1
5.345495542,0
5.345597458,1
5.345695583,0
5.345797500,1
5.345895625,0
5.345997542,1
5.346095667,0
5.346197583,1
5.346295708,0
5.346397625,1
5.346495708,0
5.346597667,1
5.346695750,0
5.346797667,1
5.346895792,0
5.346997750,1
5.347095833,0
5.347197750,1
5.347295875,0
5.347397792,1
5.347495917,0
5.347597875,1
5.347695958,0
5.347797833,1
5.347895958,0
5.347997833,1
5.348096000,0
5.348197833,1
5.348296042,0
5.348398000,1
5.348496083,0
5.348598042,1
5.348696125,0
5.348798042,1
5.348896167,0
5.348998042,1
5.349096167,0
5.349198125,1
5.349296250,0
5.349398125,1
5.349505875,0
5.349598208,1
5.349696333,0
5.349798250,1
5.349896333,0
5.349998083,1
5.350101375,0
5.350198292,1
5.350304375,0
5.350398333,1
5.350496417,0
5.350598375,1
5.350696500,0
5.350798417,1
5.350896500,0
5.350998417,1
5.351096542,0
5.351209750,1
5.351296583,0
5.351398500,1
5.351496625,0
5.351598500,1
5.351696625,0
5.351798708,1
5.351896708,0
5.351998625,1
5.352096708,0
5.352198625,1
5.352296792,0
5.352398667,1
5.352496792,0
5.352598708,1
5.352696833,0
5.352798750,1
5.352896875,0
5.352998708,1
5.353096875,0
5.353198708,1
5.353296917,0
5.353398833,1
5.353496958,0
5.353598875,1
5.353696625,0
5.353798875,1
5.353897042,0
5.353998833,1
5.354097083,0
5.354198833,1
5.354297083,0
5.354398958,1
5.354497125,0
5.354598875,1
5.354697167,0
5.354798958,1
5.354897208,0
5.354998958,1
5.355097250,0
5.355199083,1
5.355297292,0
5.355399125,1
5.355497333,0
5.355599083,1
5.355697333,0
5.355799208,1
5.355897375,0
5.355999208,1
5.356097458,0
5.356199167,1
5.356297458,0
5.356399292,1
5.356497500,0
5.356599417,1
5.356697542,0
5.356799375,1
5.356897542,0
5.356999417,1
5.357097583,0
5.357199500,1
5.357297667,0
5.357400708,1
5.357498333,0
5.357600250,1
5.357698417,0
5.357798458,1
5.357905583,0
5.358006708,1
5.358104958,0
5.358207208,1
5.358304833,0
5.358406833,1
5.358504958,0
5.358607375,1
5.358704792,0
5.358808292,1
5.358900500,0
5.359004042,1
5.359095875,0
5.359197875,1
5.359296000,0
5.359397917,1
5.359496042,0
5.359597958,1
5.359696083,0
5.359798000,1
5.359896125,0
5.359998042,1
5.360096125,0
5.360198042,1
5.360296167,0
5.360398000,1
5.360496250,0
5.360598125,1
5.360696250,0
5.360798167,1
5.360896292,0
5.360998208,1
5.361096333,0
5.361198250,1
5.361296333,0
5.361398292,1
5.361496375,0
